Real Image,Fake Image,SSIM Score
real_images/22542.jpg,fake_colorized_images/22542.jpg,0.7827593445448721
real_images/23884.jpg,fake_colorized_images/23884.jpg,0.7877242081983175
real_images/20433.jpg,fake_colorized_images/20433.jpg,0.9280624445561338
real_images/20427.jpg,fake_colorized_images/20427.jpg,0.8638154003885594
real_images/22230.jpg,fake_colorized_images/22230.jpg,0.7339272937018614
real_images/24127.jpg,fake_colorized_images/24127.jpg,0.6656811463258397
real_images/23648.jpg,fake_colorized_images/23648.jpg,0.8458766952897021
real_images/22556.jpg,fake_colorized_images/22556.jpg,0.8516169258693357
real_images/23890.jpg,fake_colorized_images/23890.jpg,0.7528181723123087
real_images/20341.jpg,fake_colorized_images/20341.jpg,0.8244405348638876
real_images/23660.jpg,fake_colorized_images/23660.jpg,0.77144156047165
real_images/21077.jpg,fake_colorized_images/21077.jpg,0.6012703361239167
real_images/21711.jpg,fake_colorized_images/21711.jpg,0.8971161931174078
real_images/23106.jpg,fake_colorized_images/23106.jpg,0.8845058459129937
real_images/21063.jpg,fake_colorized_images/21063.jpg,0.8103581877837128
real_images/23675.jpg,fake_colorized_images/23675.jpg,0.8530769985736669
real_images/21062.jpg,fake_colorized_images/21062.jpg,0.8770119787304657
real_images/21076.jpg,fake_colorized_images/21076.jpg,0.8206075077528406
real_images/23661.jpg,fake_colorized_images/23661.jpg,0.8371923393862938
real_images/23107.jpg,fake_colorized_images/23107.jpg,0.8113275869048248
real_images/22219.jpg,fake_colorized_images/22219.jpg,0.8097999553818879
real_images/21710.jpg,fake_colorized_images/21710.jpg,0.7478887556006534
real_images/22231.jpg,fake_colorized_images/22231.jpg,0.8325842885942947
real_images/21738.jpg,fake_colorized_images/21738.jpg,0.739747984663984
real_images/22557.jpg,fake_colorized_images/22557.jpg,0.8165787713072069
real_images/23649.jpg,fake_colorized_images/23649.jpg,0.9196999070656913
real_images/24126.jpg,fake_colorized_images/24126.jpg,0.835718474247893
real_images/23885.jpg,fake_colorized_images/23885.jpg,0.7420283197028461
real_images/22543.jpg,fake_colorized_images/22543.jpg,0.9254744263616045
real_images/24132.jpg,fake_colorized_images/24132.jpg,0.9097002510666896
real_images/20432.jpg,fake_colorized_images/20432.jpg,0.7708899012872787
real_images/21923.jpg,fake_colorized_images/21923.jpg,0.8321089664292912
real_images/23852.jpg,fake_colorized_images/23852.jpg,0.8318823513203436
real_images/20383.jpg,fake_colorized_images/20383.jpg,0.7910560955184813
real_images/20397.jpg,fake_colorized_images/20397.jpg,0.8227505315098289
real_images/23846.jpg,fake_colorized_images/23846.jpg,0.7782839118996036
real_images/22580.jpg,fake_colorized_images/22580.jpg,0.7539520184283067
real_images/21937.jpg,fake_colorized_images/21937.jpg,0.8913978007122679
real_images/21260.jpg,fake_colorized_images/21260.jpg,0.7442062542278255
real_images/23477.jpg,fake_colorized_images/23477.jpg,0.8295482789810389
real_images/22769.jpg,fake_colorized_images/22769.jpg,0.7318933171014087
real_images/21506.jpg,fake_colorized_images/21506.jpg,0.8504562628138471
real_images/21512.jpg,fake_colorized_images/21512.jpg,0.8189587381707399
real_images/23463.jpg,fake_colorized_images/23463.jpg,0.7458900348434733
real_images/21274.jpg,fake_colorized_images/21274.jpg,0.7690406926906996
real_images/24324.jpg,fake_colorized_images/24324.jpg,0.781476132528633
real_images/22755.jpg,fake_colorized_images/22755.jpg,0.850591014120248
real_images/20142.jpg,fake_colorized_images/20142.jpg,0.8027146465425926
real_images/20624.jpg,fake_colorized_images/20624.jpg,0.8744755371612024
real_images/22027.jpg,fake_colorized_images/22027.jpg,0.7542177550639663
real_images/23339.jpg,fake_colorized_images/23339.jpg,0.8869617330605689
real_images/20630.jpg,fake_colorized_images/20630.jpg,0.8766193720802794
real_images/21248.jpg,fake_colorized_images/21248.jpg,0.8610322253722061
real_images/22741.jpg,fake_colorized_images/22741.jpg,0.6300597008017343
real_images/22966.jpg,fake_colorized_images/22966.jpg,0.7678300572469626
real_images/20181.jpg,fake_colorized_images/20181.jpg,0.7857761800336163
real_images/22782.jpg,fake_colorized_images/22782.jpg,0.8787256526959585
real_images/20195.jpg,fake_colorized_images/20195.jpg,0.8248730319829577
real_images/21314.jpg,fake_colorized_images/21314.jpg,0.6906166481332967
real_images/23503.jpg,fake_colorized_images/23503.jpg,0.850251073715554
real_images/23265.jpg,fake_colorized_images/23265.jpg,0.8579351853474616
real_images/21472.jpg,fake_colorized_images/21472.jpg,0.9031245095072036
real_images/21466.jpg,fake_colorized_images/21466.jpg,0.7786362537745728
real_images/23271.jpg,fake_colorized_images/23271.jpg,0.7915738586471627
real_images/22609.jpg,fake_colorized_images/22609.jpg,0.866387248806953
real_images/24250.jpg,fake_colorized_images/24250.jpg,0.6706533660802594
real_images/21328.jpg,fake_colorized_images/21328.jpg,0.7842607346557593
real_images/20988.jpg,fake_colorized_images/20988.jpg,0.8311870793401062
real_images/20750.jpg,fake_colorized_images/20750.jpg,0.7698965619239203
real_images/23259.jpg,fake_colorized_images/23259.jpg,0.8556719152392049
real_images/22147.jpg,fake_colorized_images/22147.jpg,0.8728763838346927
real_images/22153.jpg,fake_colorized_images/22153.jpg,0.7676297419861823
real_images/22635.jpg,fake_colorized_images/22635.jpg,0.7062612057367978
real_images/24244.jpg,fake_colorized_images/24244.jpg,0.8179981909763819
real_images/20963.jpg,fake_colorized_images/20963.jpg,0.7701003048695619
real_images/22812.jpg,fake_colorized_images/22812.jpg,0.8715530530511995
real_images/22184.jpg,fake_colorized_images/22184.jpg,0.8420554005346362
real_images/21499.jpg,fake_colorized_images/21499.jpg,0.7824767480856384
real_images/24287.jpg,fake_colorized_images/24287.jpg,0.7887987144996449
real_images/21670.jpg,fake_colorized_images/21670.jpg,0.860307005544858
real_images/22379.jpg,fake_colorized_images/22379.jpg,0.7822356826671081
real_images/23067.jpg,fake_colorized_images/23067.jpg,0.715551842025282
real_images/21102.jpg,fake_colorized_images/21102.jpg,0.6751566432685498
real_images/23715.jpg,fake_colorized_images/23715.jpg,0.6475747374556556
real_images/23073.jpg,fake_colorized_images/23073.jpg,0.7496567488603272
real_images/21664.jpg,fake_colorized_images/21664.jpg,0.8435219889794658
real_images/22345.jpg,fake_colorized_images/22345.jpg,0.8356172132547786
real_images/21894.jpg,fake_colorized_images/21894.jpg,0.7902212478209811
real_images/20234.jpg,fake_colorized_images/20234.jpg,0.8452937191277294
real_images/24052.jpg,fake_colorized_images/24052.jpg,0.615965182311577
real_images/22423.jpg,fake_colorized_images/22423.jpg,0.8205162027545603
real_images/23729.jpg,fake_colorized_images/23729.jpg,0.8276111888074252
real_images/22437.jpg,fake_colorized_images/22437.jpg,0.7570317743429632
real_images/20546.jpg,fake_colorized_images/20546.jpg,0.8225445100092527
real_images/21658.jpg,fake_colorized_images/21658.jpg,0.777203766257044
real_images/22351.jpg,fake_colorized_images/22351.jpg,0.8263093207638006
real_images/21857.jpg,fake_colorized_images/21857.jpg,0.7211379054562859
real_images/20591.jpg,fake_colorized_images/20591.jpg,0.771872654613037
real_images/23098.jpg,fake_colorized_images/23098.jpg,0.701605194565833
real_images/22386.jpg,fake_colorized_images/22386.jpg,0.8287138057067968
real_images/23926.jpg,fake_colorized_images/23926.jpg,0.8776964801829528
real_images/24091.jpg,fake_colorized_images/24091.jpg,0.7440333715521588
real_images/23932.jpg,fake_colorized_images/23932.jpg,0.6685041505087674
real_images/24085.jpg,fake_colorized_images/24085.jpg,0.8396866520039202
real_images/21843.jpg,fake_colorized_images/21843.jpg,0.8066141832038966
real_images/20585.jpg,fake_colorized_images/20585.jpg,0.7716469295848097
real_images/22384.jpg,fake_colorized_images/22384.jpg,0.8861356165750952
real_images/21855.jpg,fake_colorized_images/21855.jpg,0.8585888139659931
real_images/20587.jpg,fake_colorized_images/20587.jpg,0.7716219043686784
real_images/21841.jpg,fake_colorized_images/21841.jpg,0.8540346305746317
real_images/21699.jpg,fake_colorized_images/21699.jpg,0.861090387747687
real_images/22390.jpg,fake_colorized_images/22390.jpg,0.7590659490011731
real_images/24087.jpg,fake_colorized_images/24087.jpg,0.8134519921121588
real_images/23930.jpg,fake_colorized_images/23930.jpg,0.8692333059239677
real_images/23918.jpg,fake_colorized_images/23918.jpg,0.7539000673871599
real_images/22421.jpg,fake_colorized_images/22421.jpg,0.8096401691345565
real_images/24050.jpg,fake_colorized_images/24050.jpg,0.6290187901503559
real_images/20236.jpg,fake_colorized_images/20236.jpg,0.8724709137416835
real_images/21128.jpg,fake_colorized_images/21128.jpg,0.7718962599528794
real_images/20550.jpg,fake_colorized_images/20550.jpg,0.8100851596620352
real_images/21896.jpg,fake_colorized_images/21896.jpg,0.697795860235282
real_images/22347.jpg,fake_colorized_images/22347.jpg,0.8781443549955325
real_images/22353.jpg,fake_colorized_images/22353.jpg,0.9014962674252004
real_images/20544.jpg,fake_colorized_images/20544.jpg,0.6974194570891472
real_images/20222.jpg,fake_colorized_images/20222.jpg,0.8378310106177045
real_images/24044.jpg,fake_colorized_images/24044.jpg,0.9787230955619503
real_images/23703.jpg,fake_colorized_images/23703.jpg,0.880037843699891
real_images/23065.jpg,fake_colorized_images/23065.jpg,0.8675440724959573
real_images/21666.jpg,fake_colorized_images/21666.jpg,0.8729488085692321
real_images/22409.jpg,fake_colorized_images/22409.jpg,0.7754164407897328
real_images/23717.jpg,fake_colorized_images/23717.jpg,0.7040491031887389
real_images/24078.jpg,fake_colorized_images/24078.jpg,0.8525035413021698
real_images/21100.jpg,fake_colorized_images/21100.jpg,0.7125760972612992
real_images/20949.jpg,fake_colorized_images/20949.jpg,0.8710157953044075
real_images/23298.jpg,fake_colorized_images/23298.jpg,0.7939153975059506
real_images/22186.jpg,fake_colorized_images/22186.jpg,0.8893491699930086
real_images/24285.jpg,fake_colorized_images/24285.jpg,0.6578569824480714
real_images/22192.jpg,fake_colorized_images/22192.jpg,0.7504346773869973
real_images/20785.jpg,fake_colorized_images/20785.jpg,0.8299149122522774
real_images/20975.jpg,fake_colorized_images/20975.jpg,0.772404877454109
real_images/22804.jpg,fake_colorized_images/22804.jpg,0.8054911591815637
real_images/22810.jpg,fake_colorized_images/22810.jpg,0.8357456597365199
real_images/20961.jpg,fake_colorized_images/20961.jpg,0.868470982054076
real_images/22145.jpg,fake_colorized_images/22145.jpg,0.8891324922471998
real_images/20752.jpg,fake_colorized_images/20752.jpg,0.7822674601694772
real_images/24252.jpg,fake_colorized_images/24252.jpg,0.8517303222122226
real_images/22623.jpg,fake_colorized_images/22623.jpg,0.8206275531239102
real_images/24246.jpg,fake_colorized_images/24246.jpg,0.8602119155133227
real_images/23529.jpg,fake_colorized_images/23529.jpg,0.8928387911042566
real_images/22637.jpg,fake_colorized_images/22637.jpg,0.8831356926281747
real_images/20746.jpg,fake_colorized_images/20746.jpg,0.8395798590964458
real_images/21458.jpg,fake_colorized_images/21458.jpg,0.8237721215048589
real_images/21470.jpg,fake_colorized_images/21470.jpg,0.7923893743332893
real_images/22179.jpg,fake_colorized_images/22179.jpg,0.7580600851765449
real_images/21316.jpg,fake_colorized_images/21316.jpg,0.6503524566776807
real_images/21302.jpg,fake_colorized_images/21302.jpg,0.8684938187854222
real_images/23515.jpg,fake_colorized_images/23515.jpg,0.8572849346368265
real_images/23273.jpg,fake_colorized_images/23273.jpg,0.7515279241789675
real_images/21464.jpg,fake_colorized_images/21464.jpg,0.9206491024782357
real_images/20183.jpg,fake_colorized_images/20183.jpg,0.821425850845527
real_images/22958.jpg,fake_colorized_images/22958.jpg,0.6736863060452504
real_images/22780.jpg,fake_colorized_images/22780.jpg,0.8487196371574568
real_images/20801.jpg,fake_colorized_images/20801.jpg,0.6499284723771844
real_images/22970.jpg,fake_colorized_images/22970.jpg,0.720270404224239
real_images/22964.jpg,fake_colorized_images/22964.jpg,0.8574873809152568
real_images/20815.jpg,fake_colorized_images/20815.jpg,0.7682068890164117
real_images/22031.jpg,fake_colorized_images/22031.jpg,0.8707793217930803
real_images/21538.jpg,fake_colorized_images/21538.jpg,0.7941137150675988
real_images/20626.jpg,fake_colorized_images/20626.jpg,0.8359431382674575
real_images/20140.jpg,fake_colorized_images/20140.jpg,0.8538288396336817
real_images/24332.jpg,fake_colorized_images/24332.jpg,0.8078919615372543
real_images/20154.jpg,fake_colorized_images/20154.jpg,0.8245668205881017
real_images/22025.jpg,fake_colorized_images/22025.jpg,0.8619455803075617
real_images/21504.jpg,fake_colorized_images/21504.jpg,0.8761244764468858
real_images/23475.jpg,fake_colorized_images/23475.jpg,0.8226070156167284
real_images/21262.jpg,fake_colorized_images/21262.jpg,0.8093894817399725
real_images/20168.jpg,fake_colorized_images/20168.jpg,0.788782258267662
real_images/21276.jpg,fake_colorized_images/21276.jpg,0.7969278062110055
real_images/23461.jpg,fake_colorized_images/23461.jpg,0.8679105360910044
real_images/22019.jpg,fake_colorized_images/22019.jpg,0.8900451750618354
real_images/21510.jpg,fake_colorized_images/21510.jpg,0.858398342519896
real_images/22596.jpg,fake_colorized_images/22596.jpg,0.827834282197121
real_images/23688.jpg,fake_colorized_images/23688.jpg,0.8350052326098772
real_images/21921.jpg,fake_colorized_images/21921.jpg,0.7796087510942871
real_images/21935.jpg,fake_colorized_images/21935.jpg,0.8518164076994177
real_images/20395.jpg,fake_colorized_images/20395.jpg,0.8940023325705563
real_images/21909.jpg,fake_colorized_images/21909.jpg,0.7308356205567993
real_images/24124.jpg,fake_colorized_images/24124.jpg,0.7208804273855999
real_images/22555.jpg,fake_colorized_images/22555.jpg,0.8840497976587683
real_images/20342.jpg,fake_colorized_images/20342.jpg,0.7217919497734525
real_images/20424.jpg,fake_colorized_images/20424.jpg,0.8287553989184858
real_images/22233.jpg,fake_colorized_images/22233.jpg,0.818820053587041
real_images/22227.jpg,fake_colorized_images/22227.jpg,0.9012036956272199
real_images/23139.jpg,fake_colorized_images/23139.jpg,0.803288410363878
real_images/20430.jpg,fake_colorized_images/20430.jpg,0.8266359718431028
real_images/20356.jpg,fake_colorized_images/20356.jpg,0.8041179104545433
real_images/24130.jpg,fake_colorized_images/24130.jpg,0.7283938473399163
real_images/21060.jpg,fake_colorized_images/21060.jpg,0.8312781224046086
real_images/24118.jpg,fake_colorized_images/24118.jpg,0.6859700266433633
real_images/23677.jpg,fake_colorized_images/23677.jpg,0.8025636043562341
real_images/22569.jpg,fake_colorized_images/22569.jpg,0.8563632381971864
real_images/23111.jpg,fake_colorized_images/23111.jpg,0.8034720766720739
real_images/20418.jpg,fake_colorized_images/20418.jpg,0.8864669682782389
real_images/21706.jpg,fake_colorized_images/21706.jpg,0.8530102317627823
real_images/21712.jpg,fake_colorized_images/21712.jpg,0.8582718769098522
real_images/23105.jpg,fake_colorized_images/23105.jpg,0.9043671139791291
real_images/23663.jpg,fake_colorized_images/23663.jpg,0.7317774994197042
real_images/23104.jpg,fake_colorized_images/23104.jpg,0.7923361749962704
real_images/22568.jpg,fake_colorized_images/22568.jpg,0.7904382382338986
real_images/23676.jpg,fake_colorized_images/23676.jpg,0.8603188363358296
real_images/24119.jpg,fake_colorized_images/24119.jpg,0.7424347519689276
real_images/21061.jpg,fake_colorized_images/21061.jpg,0.8532590902083376
real_images/21707.jpg,fake_colorized_images/21707.jpg,0.852338994577825
real_images/20419.jpg,fake_colorized_images/20419.jpg,0.8486294701969529
real_images/23110.jpg,fake_colorized_images/23110.jpg,0.7626984130365798
real_images/20431.jpg,fake_colorized_images/20431.jpg,0.7864401234636317
real_images/23138.jpg,fake_colorized_images/23138.jpg,0.7987669732044457
real_images/23886.jpg,fake_colorized_images/23886.jpg,0.8271314048760652
real_images/22540.jpg,fake_colorized_images/22540.jpg,0.8111239616793249
real_images/24131.jpg,fake_colorized_images/24131.jpg,0.8371555001155346
real_images/20357.jpg,fake_colorized_images/20357.jpg,0.8508841390691376
real_images/21049.jpg,fake_colorized_images/21049.jpg,0.7825958293878326
real_images/20343.jpg,fake_colorized_images/20343.jpg,0.8210444054260243
real_images/23892.jpg,fake_colorized_images/23892.jpg,0.6317324542363741
real_images/22232.jpg,fake_colorized_images/22232.jpg,0.652352252430673
real_images/20425.jpg,fake_colorized_images/20425.jpg,0.7777019132210434
real_images/21908.jpg,fake_colorized_images/21908.jpg,0.7820936904087175
real_images/23879.jpg,fake_colorized_images/23879.jpg,0.6618613104605913
real_images/21934.jpg,fake_colorized_images/21934.jpg,0.8711205608178526
real_images/20394.jpg,fake_colorized_images/20394.jpg,0.8669686158301121
real_images/23845.jpg,fake_colorized_images/23845.jpg,0.8233968751614289
real_images/22583.jpg,fake_colorized_images/22583.jpg,0.7820268789100321
real_images/23689.jpg,fake_colorized_images/23689.jpg,0.7861750481844845
real_images/23851.jpg,fake_colorized_images/23851.jpg,0.8668326619741408
real_images/22597.jpg,fake_colorized_images/22597.jpg,0.2267847175659227
real_images/20380.jpg,fake_colorized_images/20380.jpg,0.8445148146509124
real_images/21277.jpg,fake_colorized_images/21277.jpg,0.8906285056460962
real_images/23306.jpg,fake_colorized_images/23306.jpg,0.7974281999425433
real_images/23312.jpg,fake_colorized_images/23312.jpg,0.7832888424898481
real_images/21505.jpg,fake_colorized_images/21505.jpg,0.7918911576183061
real_images/21263.jpg,fake_colorized_images/21263.jpg,0.832871263946684
real_images/23474.jpg,fake_colorized_images/23474.jpg,0.7610070158842641
real_images/22742.jpg,fake_colorized_images/22742.jpg,0.8592029029926073
real_images/22024.jpg,fake_colorized_images/22024.jpg,0.7504341763490407
real_images/20633.jpg,fake_colorized_images/20633.jpg,0.9625813943946897
real_images/20627.jpg,fake_colorized_images/20627.jpg,0.8487738940979666
real_images/21539.jpg,fake_colorized_images/21539.jpg,0.27647366351893143
real_images/22030.jpg,fake_colorized_images/22030.jpg,0.7828654699076608
real_images/23448.jpg,fake_colorized_images/23448.jpg,0.8675041753753814
real_images/22756.jpg,fake_colorized_images/22756.jpg,0.7949070363822073
real_images/22965.jpg,fake_colorized_images/22965.jpg,0.8537259449362398
real_images/20800.jpg,fake_colorized_images/20800.jpg,0.8089587502983391
real_images/22971.jpg,fake_colorized_images/22971.jpg,0.7824529170260635
real_images/22959.jpg,fake_colorized_images/22959.jpg,0.8401572866734286
real_images/21288.jpg,fake_colorized_images/21288.jpg,0.9182413211560038
real_images/20828.jpg,fake_colorized_images/20828.jpg,0.8727038823633602
real_images/21303.jpg,fake_colorized_images/21303.jpg,0.8449427783416864
real_images/21465.jpg,fake_colorized_images/21465.jpg,0.8545905436849347
real_images/23272.jpg,fake_colorized_images/23272.jpg,0.7971383697358954
real_images/23266.jpg,fake_colorized_images/23266.jpg,0.8470881053662127
real_images/21317.jpg,fake_colorized_images/21317.jpg,0.8239433993684333
real_images/22636.jpg,fake_colorized_images/22636.jpg,0.8016119092453119
real_images/23528.jpg,fake_colorized_images/23528.jpg,0.7239835774928295
real_images/24247.jpg,fake_colorized_images/24247.jpg,0.7729373186804217
real_images/22150.jpg,fake_colorized_images/22150.jpg,0.866042520684224
real_images/21459.jpg,fake_colorized_images/21459.jpg,0.8022260620973133
real_images/20753.jpg,fake_colorized_images/20753.jpg,0.8495637319226846
real_images/22144.jpg,fake_colorized_images/22144.jpg,0.6977932353523986
real_images/22811.jpg,fake_colorized_images/22811.jpg,0.8705244899953
real_images/20960.jpg,fake_colorized_images/20960.jpg,0.8141962685116026
real_images/20974.jpg,fake_colorized_images/20974.jpg,0.9216133161439557
real_images/22805.jpg,fake_colorized_images/22805.jpg,0.662574790325731
real_images/24284.jpg,fake_colorized_images/24284.jpg,0.7473204692654097
real_images/22193.jpg,fake_colorized_images/22193.jpg,0.7926977172976056
real_images/22187.jpg,fake_colorized_images/22187.jpg,0.7554067661903232
real_images/23299.jpg,fake_colorized_images/23299.jpg,0.5029255695160249
real_images/20948.jpg,fake_colorized_images/20948.jpg,0.913715512272326
real_images/24290.jpg,fake_colorized_images/24290.jpg,0.7548214231412331
real_images/22839.jpg,fake_colorized_images/22839.jpg,0.2415584922799349
real_images/23070.jpg,fake_colorized_images/23070.jpg,0.8204354591839108
real_images/21101.jpg,fake_colorized_images/21101.jpg,0.7113473969924551
real_images/23716.jpg,fake_colorized_images/23716.jpg,0.8286354034722334
real_images/22408.jpg,fake_colorized_images/22408.jpg,0.754994798636148
real_images/23702.jpg,fake_colorized_images/23702.jpg,0.6970975317596952
real_images/21115.jpg,fake_colorized_images/21115.jpg,0.8058102720533474
real_images/20545.jpg,fake_colorized_images/20545.jpg,0.8761536553999633
real_images/24045.jpg,fake_colorized_images/24045.jpg,0.8312005090354002
real_images/22434.jpg,fake_colorized_images/22434.jpg,0.7765296197681
real_images/21129.jpg,fake_colorized_images/21129.jpg,0.7087175662317475
real_images/24051.jpg,fake_colorized_images/24051.jpg,0.855218276285922
real_images/22420.jpg,fake_colorized_images/22420.jpg,0.8603140887638356
real_images/22346.jpg,fake_colorized_images/22346.jpg,0.865536101905305
real_images/23058.jpg,fake_colorized_images/23058.jpg,0.8015906747342659
real_images/21897.jpg,fake_colorized_images/21897.jpg,0.8275825035832985
real_images/23919.jpg,fake_colorized_images/23919.jpg,0.7949002890099782
real_images/21868.jpg,fake_colorized_images/21868.jpg,0.7602834599446806
real_images/22391.jpg,fake_colorized_images/22391.jpg,0.9322365124433742
real_images/21840.jpg,fake_colorized_images/21840.jpg,0.8298529832556346
real_images/20586.jpg,fake_colorized_images/20586.jpg,0.7280474281365328
real_images/23931.jpg,fake_colorized_images/23931.jpg,0.6882486945266192
real_images/24086.jpg,fake_colorized_images/24086.jpg,0.8511772793312038
real_images/23925.jpg,fake_colorized_images/23925.jpg,0.8731531235075085
real_images/20592.jpg,fake_colorized_images/20592.jpg,0.845206508071486
real_images/22385.jpg,fake_colorized_images/22385.jpg,0.7786547453784185
real_images/23909.jpg,fake_colorized_images/23909.jpg,0.6747489286318783
real_images/20596.jpg,fake_colorized_images/20596.jpg,0.8280345154252321
